210528
28.8432 53.9327
51.1006 42.3057
38.9358 48.6604
64.8969 35.0987
58.4047 38.4901
44.1985 45.9113
14.0338 61.6689
65.1608 34.9608
41.1049 47.5273
37.8971 49.2030
23.5567 56.6942
55.1340 40.1987
52.2752 41.6920
48.3776 43.7281
39.6513 48.2866
25.3439 55.7607
43.3650 46.3466
16.2769 60.4972
63.0350 36.0713
5.2053 66.2808
33.9581 51.2607
17.0545 60.0909
57.2966 39.0689
48.1631 43.8402
58.3413 38.5232
14.6361 61.3543
53.4635 41.0713
40.6061 47.7879
18.3317 59.4238
13.4000 62.0000
55.6158 39.9470
44.7943 45.6000
57.9961 38.7035
30.4117 53.1133
61.6410 36.7995
32.8159 51.8574
4.7238 66.5323
6.9433 65.3729
45.2590 45.3572
59.3429 38.0000
61.0436 37.1116
19.0172 59.0656
21.1367 57.9584
58.8065 38.2802
4.3284 66.7389
37.2396 49.5465
41.3038 47.4234
50.0331 42.8633
42.1311 46.9912
52.8165 41.4093
59.1155 38.1188
57.9810 38.7114
35.9974 50.1954
4.6770 66.5568
39.8099 48.2038
15.9451 60.6705
21.4691 57.7848
37.4106 49.4571
19.9188 58.5947
24.4509 56.2272
38.1705 49.0602
46.8651 44.5182
17.2093 60.0101
51.1743 42.2671
21.4045 57.8185
38.5178 48.8788
41.9578 47.0818
46.8592 44.5213
20.6895 58.1920
45.6424 45.1569
63.1894 35.9906
61.0414 37.1127
65.3556 34.8590
10.5098 63.5098
43.2328 46.4157
32.3751 52.0876
47.8671 43.9948
12.0841 62.6874
36.2838 50.0458
59.1155 38.1188
21.8593 57.5810
61.2475 37.0050
17.9434 59.6266
45.7969 45.0763
38.0335 49.1317
57.8424 38.7838
40.3831 47.9044
5.3123 66.2249
42.7392 46.6736
52.0257 41.8224
40.6672 47.7559
49.6863 43.0445
34.0346 51.2207
25.4104 55.7259
37.6875 49.3125
66.6862 34.1639
19.3729 58.8798
16.1688 60.5536
26.0433 55.3953
47.0903 44.4006
21.4218 57.8095
10.0619 63.7438
60.6669 37.3084
29.9273 53.3663
35.6256 50.3896
19.2092 58.9654
32.9228 51.8015
53.0621 41.2810
48.9247 43.4423
36.4029 49.9835
56.9093 39.2713
13.0000 62.2090
47.1981 44.3443
44.9560 45.5155
66.3242 34.3530
40.0000 48.1045
37.3017 49.5141
62.7410 36.2248
10.6231 63.4506
13.9771 61.6985
38.0115 49.1433
37.8170 49.2448
56.4883 39.4912
16.5779 60.3399
27.2901 54.7440
59.3579 37.9922
14.0651 61.6525
48.3150 43.7608
33.0372 51.7418
34.4243 51.0172
20.7715 58.1492
24.3572 56.2761
28.8923 53.9070
44.8382 45.5771
34.4587 50.9992
59.7868 37.7681
47.0961 44.3976
7.2900 65.1918
65.7369 34.6598
38.6491 48.8102
14.4615 61.4455
29.7903 53.4379
45.0776 45.4520
40.7898 47.6919
21.3261 57.8595
60.1198 37.5941
27.3373 54.7193
49.3450 43.2228
24.5714 56.1642
14.8439 61.2457
37.1004 49.6192
41.5259 47.3074
64.8721 35.1116
31.2109 52.6958
8.2290 64.7013
23.0079 56.9809
11.6360 62.9215
49.7592 43.0064
50.2359 42.7574
45.2792 45.3467
34.3055 51.0792
44.5191 45.7438
46.8337 44.5346
62.8254 36.1808
49.4169 43.1852
33.8467 51.3189
49.5848 43.0975
58.4412 38.4710
56.9644 39.2425
51.6216 42.0335
46.2936 44.8168
39.5727 48.3277
17.8634 59.6684
34.8314 50.8045
16.5854 60.3360
24.5941 56.1523
47.5644 44.1529
56.3504 39.5632
49.1763 43.3109
40.9133 47.6274
20.8135 58.1273
39.1042 48.5724
39.1228 48.5627
56.6197 39.4225
49.6868 43.0442
9.6480 63.9600
15.1995 61.0599
35.2166 50.6033
39.1907 48.5272
32.0119 52.2774
57.6512 38.8837
23.3807 56.7862
65.3228 34.8762
23.7455 56.5956
41.3847 47.3811
41.7191 47.2064
48.6791 43.5706
48.0995 43.8734
0.5475 68.7140
12.9134 62.2542
41.0696 47.5457
54.8613 40.3411
49.6606 43.0579
60.7475 37.2662
40.0629 48.0716
23.9818 56.4722
58.4452 38.4689
16.7158 60.2679
36.8467 49.7517
60.1398 37.5837
55.8091 39.8460
30.0387 53.3081
62.9002 36.1417
33.2249 51.6437
60.6267 37.3293
66.2639 34.3845
21.6052 57.7137
61.3116 36.9716
45.7472 45.1022
49.1658 43.3164
40.9500 47.6082
52.4262 41.6132
62.5767 36.3107
63.9544 35.5910
10.1630 63.6910
19.8308 58.6406
41.5175 47.3118
35.9814 50.2038
33.2820 51.6139
23.5331 56.7066
17.7097 59.7487
39.6471 48.2888
55.7647 39.8692
59.9494 37.6832
63.0294 36.0742
58.2682 38.5614
7.7464 64.9534
11.4602 63.0133
42.1086 47.0030
31.1172 52.7448
58.2348 38.5788
39.9639 48.1233
31.9714 52.2985
36.8395 49.7555
46.6780 44.6160
42.6535 46.7183
15.1933 61.0632
43.4346 46.3103
29.8149 53.4251
30.7739 52.9241
14.7289 61.3058
20.5885 58.2448
59.5349 37.8997
65.2542 34.9120
34.2576 51.1042
54.5574 40.4999
57.9027 38.7523
21.4629 57.7880
14.7377 61.3012
28.9988 53.8514
40.6945 47.7417
52.7586 41.4395
49.0131 43.3961
64.8279 35.1347
24.5725 56.1636
60.0724 37.6189
11.8724 62.7980
44.0625 45.9823
23.0000 56.9851
19.0673 59.0395
59.5311 37.9017
31.4331 52.5797
25.0470 55.9158
12.2353 62.6084
43.4183 46.3188
52.7080 41.4660
47.9252 43.9645
31.7774 52.3999
88.2396 51.7429
75.7227 69.7819
66.0012 57.8321
79.0421 69.9547
81.7810 69.3888
69.1605 49.8844
67.0011 62.7984
70.2453 67.1578
75.0820 46.3602
89.8668 56.2167
68.6047 65.4651
84.2309 68.2555
73.2421 46.9835
66.0309 58.8608
66.4795 54.6416
69.9826 49.0713
66.7720 62.2347
88.6022 63.6208
68.8006 65.7052
67.5711 52.0639
76.9640 69.9552
89.9991 57.8507
74.7406 69.5489
75.4951 69.7357
66.0105 57.4975
74.7616 46.4452
66.0000 57.9736
78.3235 69.9956
67.6842 51.8694
68.2720 65.0261
66.7982 53.6964
66.7982 62.3036
73.8149 69.2466
69.0808 49.9720
66.0212 57.2863
78.0656 69.9998
79.2668 46.0670
84.7332 67.9330
89.8960 59.5761
71.4085 68.0276
71.8191 68.2857
84.1809 68.2857
89.9710 58.8341
73.1026 68.9551
66.6009 61.7497
67.2744 52.6184
82.0644 69.2907
66.9982 53.2083
66.0018 57.7917
83.6712 47.4247
67.6870 51.8647
89.5750 61.1652
85.3737 67.4672
75.0550 46.3670
75.5990 69.7573
88.8744 52.9258
67.2664 63.3657
68.0125 51.3479
83.0463 68.8874
78.7494 69.9766
71.5000 47.9129
83.3256 47.2465
68.0271 51.3261
78.8466 46.0299
68.7200 65.6080
77.2569 46.0230
83.9724 68.4082
85.5259 67.3467
74.0401 46.6722
67.5717 52.0628
88.9388 62.9338
87.9962 51.3611
68.1441 64.8455
85.3835 48.5404
68.1738 51.1120
66.0284 58.8257
72.2360 68.5250
89.6755 60.7717
66.0342 57.0942
66.5266 61.5157
75.5270 46.2576
83.2253 68.8026
76.8377 46.0564
73.0994 68.9537
86.1672 49.2082
88.7793 63.2732
73.3171 46.9514
66.1678 56.0005
87.7855 64.9457
72.5366 47.3158
70.3241 48.7761
85.2976 67.5260
87.3281 65.5490
87.6695 65.1064
77.8835 69.9994
71.7021 47.7855
66.0515 56.8892
66.6942 53.9776
67.6101 51.9958
89.9936 58.3910
72.3866 47.3939
84.9031 67.8156
66.6356 61.8537
72.7613 68.7961
66.3797 55.0052
89.1724 62.3793
85.4029 48.5556
78.3927 46.0064
67.1093 52.9609
89.6729 55.2173
66.0037 58.2971
80.0087 69.8307
78.3754 69.9941
89.9013 56.4637
66.1975 60.1683
89.5097 61.3952
89.9474 56.8772
66.5398 61.5587
88.5750 63.6718
88.5750 52.3282
72.5514 68.6917
67.9314 51.4714
89.4934 54.5502
71.1768 67.8714
86.9107 49.9626
80.7911 46.3291
77.8781 69.9994
82.7277 69.0295
68.5377 50.6199
86.7953 66.1635
89.0146 62.7622
66.0258 57.2131
70.5681 67.4216
86.3347 66.6333
74.7275 46.4548
87.2077 65.6953
80.7340 69.6844
76.8412 69.9439
66.0252 57.2230
79.8441 69.8575
78.8596 46.0308
89.8562 56.1477
82.5700 69.0957
88.6763 52.5213
72.2728 68.5451
80.2954 46.2216
78.4669 46.0091
66.6013 54.2491
68.3312 50.8926
66.4283 61.1773
85.3645 48.5256
76.6369 69.9223
66.4331 61.1949
83.2800 68.7760
89.9840 57.3799
70.9089 48.3192
66.1057 59.5894
85.6333 48.7408
74.1947 46.6193
78.2604 69.9972
66.0329 58.8882
78.7082 69.9791
75.0131 46.3777
66.3905 61.0362
77.2551 69.9769
66.0017 57.7987
77.4745 69.9885
67.8476 64.3976
86.2652 66.6998
71.4599 68.0612
69.4907 66.4612
69.9384 49.1112
67.2485 63.3296
66.0022 58.2297
89.9927 57.5813
66.2365 60.3708
82.8952 47.0439
67.5591 52.0850
75.6974 69.7770
87.0997 65.8227
66.0000 57.9857
84.5487 47.9444
66.2946 60.6429
77.8338 46.0012
86.7950 66.1638
68.1571 51.1357
66.3709 60.9603
72.0427 47.5831
66.3860 61.0193
87.1417 50.2263
85.1953 48.3965
68.3185 50.9100
87.4054 50.5476
87.4054 65.4524
77.5592 69.9919
89.4184 61.6904
67.0003 62.7965
78.4290 69.9923
66.6326 61.8447
66.9860 62.7635
83.9630 68.4136
89.7931 55.7815
66.2691 60.5269
88.9983 62.7998
73.0648 47.0618
66.3226 60.7637
66.6863 62.0000
86.2603 66.7045
89.1991 53.6896
71.6579 47.8129
67.5022 63.8135
80.6111 69.7125
83.1731 47.1723
83.1731 68.8277
83.6400 68.5920
89.6888 55.2847
89.8765 56.2831
75.0015 69.6193
88.0360 64.5787
67.4724 52.2406
82.1177 69.2714
67.3664 63.5612
89.1933 62.3256
67.8058 64.3307
70.4228 67.3052
68.6948 65.5772
68.1435 51.1553
84.9833 48.2412
78.8548 69.9695
89.2564 53.8414
72.7707 68.8007
66.4742 54.6598
69.9786 66.9251
89.0495 62.6806
69.5439 49.4856
66.4795 54.6419
84.5421 68.0599
87.5450 65.2728
71.2007 67.8879
66.1854 60.1011
71.8746 68.3189
66.6068 61.7675
87.4912 65.3428
66.3451 55.1429
74.0967 46.6526
68.0042 51.3604
88.9445 62.9211
67.2591 52.6490
88.8122 52.7945
66.9131 62.5915
66.0614 59.2128
70.1640 67.0883
74.7259 69.5447
66.6926 53.9821
78.4000 69.9933
76.0115 69.8341
68.3669 50.8443
66.2738 60.5488
66.8952 62.5479
72.1048 68.4521
76.3501 69.8860
89.3034 62.0291
66.3398 60.8354
66.4174 54.8627
67.2556 63.3439
88.4640 63.8741
89.9902 58.4847
70.8785 67.6583
66.7210 62.0969
89.4741 61.5135
89.7119 60.6138
72.3713 47.4020
66.2289 60.3326
82.5127 46.8808
88.7074 63.4176
74.5772 69.5015
66.9548 53.3092
75.7185 46.2189
69.4754 49.5543
85.8846 67.0462
66.4832 54.6292
83.3766 68.7281
85.8350 67.0892
79.0334 46.0446
86.8137 66.1437
89.0814 53.3954
79.0267 69.9560
66.9872 53.2336
66.1817 60.0804
66.3945 61.0516
89.9848 57.3967
81.3631 69.5191
85.4578 67.4012
66.3799 55.0044
89.5590 61.2232
69.9867 49.0676
67.2069 63.2449
66.5957 61.7340
85.9640 49.0236
70.6229 48.5354
87.7091 65.0522
70.4398 67.3190
67.3979 63.6210
87.6405 50.8543
72.3655 47.4051
73.1480 47.0247
86.1493 49.1916
89.9537 56.9469
68.2042 51.0687
89.3892 54.2204
66.3844 54.9872
66.9581 62.6986
81.5882 69.4510
81.3101 46.4655
72.2387 47.4735
66.6556 61.9122
74.9170 69.5972
70.9505 67.7111
85.1323 48.3496
86.8707 66.0815
80.9073 69.6425
67.6079 64.0003
66.0500 56.9060
66.8568 62.4530
74.7388 69.5484
71.5664 47.8704
71.5563 68.1231
89.8321 60.0006
71.8484 68.3033
82.5516 46.8967
66.0120 57.4626
87.0842 65.8407
66.5863 61.7052
88.9859 53.1720
80.9382 46.3653
79.2547 69.9342
78.2507 69.9974
83.8670 47.5320
70.0381 49.0218
67.0657 53.0562
89.3683 61.8421
72.1144 68.4575
67.0977 52.9860
79.7931 46.1347
88.0773 64.5152
66.0000 58.0161
73.4807 69.1165
82.2966 46.7956
89.0754 62.6190
66.0010 57.8450
85.5743 48.6925
76.6394 46.0774
88.3268 51.8879
68.5795 65.4334
76.0330 69.8377
79.8609 69.8548
87.7443 65.0035
68.3024 50.9321
68.5609 65.4097
67.5879 52.0344
89.6957 60.6853
73.0162 68.9161
83.6997 68.5600
80.7246 69.6866
83.7541 47.4696
71.4271 47.9602
83.3704 68.7312
66.1866 60.1079
83.5215 68.6542
67.6427 51.9397
74.3703 69.4379
89.3035 53.9713
85.4507 48.5933
85.7652 67.1488
89.6096 54.9640
69.2837 49.7522
88.0030 51.3713
66.0427 56.9891
76.4158 46.1050
66.2019 55.8082
70.2253 48.8592
66.0674 56.7295
82.2379 46.7732
87.8161 64.9024
67.9062 64.4897
69.0836 49.9689
79.7082 69.8778
68.2338 51.0270
72.5351 68.6834
68.8022 65.7071
89.8829 59.6722
86.1352 49.1785
75.8546 69.8067
67.1699 52.8320
75.2746 46.3136
77.6030 46.0066
71.9043 47.6635
75.0424 69.6298
66.6076 54.2300
82.8357 47.0175
8.3811 14.1849
27.2294 66.6068
25.7229 68.0556
4.1610 14.0114
25.1808 68.5315
19.0042 72.6565
32.6565 59.0042
35.5227 50.4187
26.4782 67.3537
33.6677 33.2033
27.1634 66.6745
-4.0895 74.6375
35.8537 48.0087
-25.0351 52.6742
33.3506 57.5396
31.1715 61.6148
24.9672 21.2869
23.1139 70.1572
35.7324 40.9355
34.1930 34.5708
30.9262 28.0049
-22.9527 31.5968
34.3261 55.0489
33.1162 58.0568
30.3723 27.1886
35.8929 47.5743
-9.5928 17.6495
30.9784 28.0849
33.5018 57.1922
16.4395 73.8121
21.5954 18.8162
35.9868 45.9036
28.2165 24.4575
35.1022 52.4065
-16.8986 66.9420
21.2796 71.3813
35.4079 38.9701
-22.6401 30.9634
-22.7905 58.7365
35.0193 37.2643
35.4087 51.0256
-1.8229 75.2398
35.4300 39.0826
31.5871 29.0587
-16.2078 22.3896
28.2944 65.4541
10.9993 14.5860
24.1879 69.3480
34.4097 54.8016
20.3465 71.9348
33.8535 33.6652
35.7654 48.8067
-2.4240 75.0979
24.6240 21.0021
34.8987 53.1895
31.9628 29.7028
35.0904 52.4543
23.0647 70.1926
33.1667 57.9475
33.1667 32.0525
-24.7876 53.5848
7.3053 14.0858
35.4821 50.6426
35.3231 38.5573
-3.1130 74.9195
29.4976 26.0035
29.0225 64.5939
35.8877 42.3637
-8.9603 72.6787
31.1769 61.6064
14.7939 15.5878
24.0648 69.4445
35.7814 41.3247
33.3078 32.3640
35.9824 43.9560
28.1555 24.3888
-0.9838 75.4170
35.7135 49.2046
35.9983 44.6738
-5.3037 15.7624
3.2279 75.9493
34.4890 54.5601
3.6686 75.9714
27.9290 65.8629
-20.9281 61.9922
33.9606 56.0583
32.8607 58.5935
16.5034 16.2133
27.5896 66.2299
30.0253 26.7043
-23.2406 32.2145
1.0789 75.7510
21.9997 70.9231
25.6274 21.8589
35.6817 40.5689
30.1542 26.8819
31.8459 60.5015
18.4166 17.0537
20.0242 72.1160
33.9915 34.0231
8.0881 75.8458
33.1427 32.0004
29.6704 26.2285
10.2737 14.4519
20.8532 71.6398
33.1501 32.0164
35.7052 40.7351
34.0000 55.9545
35.6663 49.5362
1.2039 14.2333
35.0071 52.7828
35.9393 43.0614
18.5920 17.1386
20.5866 71.7966
14.4653 15.4804
-3.9652 74.6753
21.9852 19.0674
34.1485 55.5529
35.7801 41.3141
-13.4222 20.0677
7.1376 14.0738
30.4087 27.2405
-25.4777 50.6667
35.4777 50.6667
28.0675 65.7097
24.3215 20.7579
33.7451 56.6068
34.6647 54.0005
28.6497 65.0423
26.7339 22.8948
12.8951 74.9778
33.9305 33.8632
34.2084 34.6140
1.2099 14.2326
31.9110 60.3883
-20.8673 62.0845
32.0202 60.1957
5.0000 14.0000
31.8810 29.5595
33.5942 33.0263
32.0241 29.8113
0.7431 75.7063
33.8927 56.2344
35.9997 44.8567
12.7696 14.9894
31.9948 29.7592
28.8555 25.2031
24.6214 69.0000
-13.9250 69.5529
13.4685 74.8209
24.0183 69.4807
30.4722 62.6682
34.6688 53.9867
-15.3333 68.3999
-4.2973 15.4270
15.9866 16.0122
18.8428 72.7376
29.9773 63.3612
34.4048 54.8161
-2.4985 14.9206
35.9486 46.7836
-18.1304 24.3606
23.2242 70.0774
-11.6273 71.1636
-8.4451 17.0674
34.1673 34.4991
35.5254 39.5963
15.0087 15.6602
29.3700 64.1599
22.9164 19.7017
20.2189 72.0072
27.8857 24.0896
32.1998 59.8718
-10.9692 18.4296
-19.4021 64.1190
-14.6101 20.9907
33.1117 31.9336
30.6234 62.4482
12.8325 15.0058
34.9500 37.0000
35.8145 48.3859
30.0050 26.6765
33.1376 58.0106
29.5009 26.0077
23.4993 20.1248
1.9806 14.1474
32.6447 30.9725
4.3679 14.0064
8.0169 75.8529
35.5470 39.7196
29.4269 25.9127
-6.4861 16.2064
9.0321 75.7367
33.4763 32.7485
35.4215 39.0389
-11.1057 18.5122
32.5136 30.7171
34.8285 36.5583
26.3584 67.4682
34.7494 53.7163
12.9958 74.9511
9.5196 75.6688
26.8232 67.0170
33.9945 55.9691
28.4060 24.6737
22.9072 70.3048
33.9682 33.9617
35.9366 46.9819
35.9861 44.0701
34.1316 34.4005
12.4912 75.0813
2.1081 75.8648
34.4772 35.4035
7.2284 75.9198
34.8733 36.7183
-24.4306 35.2615
16.2550 16.1153
35.8176 48.3580
-23.9029 33.7920
-7.2528 73.4757
33.8007 33.5318
-11.2160 71.4205
33.8251 56.4068
28.3412 65.4008
33.5111 32.8298
31.7137 60.7283
8.7978 75.7665
34.7945 53.5610
11.6842 75.2708
35.9553 43.3352
26.7620 67.0775
-11.7620 18.9225
6.1795 75.9776
-1.9880 75.2021
27.9880 65.7979
35.1715 52.1189
18.3555 17.0244
35.9055 47.4184
28.2285 65.5289
34.9453 36.9825
10.5558 75.4981
33.0048 31.7060
7.2128 75.9209
22.2799 70.7372
4.2244 75.9903
34.6599 35.9840
-19.7351 26.3138
10.0871 75.5798
32.1235 60.0106
34.5881 35.7509
25.4647 21.7149
30.5144 62.6073
11.3329 14.6538
35.7812 48.6770
32.2443 30.2099
35.5536 50.2417
2.9645 75.9331
32.5512 59.2102
19.8609 72.2058
32.2058 59.8609
30.3728 62.8107
24.6809 68.9512
9.5082 14.3296
22.6292 70.4993
26.9048 66.9358
1.8861 14.1568
6.7863 14.0515
19.2685 72.5211
34.8242 36.5431
19.6258 72.3329
35.6116 49.8920
-19.0490 25.4386
7.6431 75.8871
35.1979 52.0063
28.8981 25.2546
-20.5909 27.5041
-5.2336 74.2622
34.9330 53.0631
26.9540 66.8865
30.5427 27.4338
28.5592 24.8514
-21.5639 60.9799
32.6016 30.8880
35.3592 38.7293
20.7129 71.7228
28.5304 24.8178
10.4925 14.4904
35.9512 46.7382
25.9870 22.1845
22.5823 70.5316
-18.4201 65.3101
33.2722 32.2845
35.9352 42.9962
12.6963 14.9706
35.9756 46.2287
26.8403 67.0000
15.2524 74.2556
35.1256 37.6890
29.1661 64.4165
-2.8187 74.9978
18.1511 16.9278
21.1875 71.4379
16.9536 16.3974
23.9960 69.4980
35.9792 46.1354
29.0187 64.5985
30.9230 62.0000
34.2600 34.7603
30.5661 62.5321
16.1339 73.9316
32.9909 58.3232
35.1121 37.6336
-25.6525 49.6283
34.2278 55.3312
6.0501 75.9822
12.8808 74.9815
35.2516 38.2295
22.9398 70.2817
21.7149 71.1077
32.7553 31.1925
32.1854 30.1018
11.2895 75.3553
8.3631 75.8170
35.8276 48.2646
35.5966 49.9851
31.3103 61.3941
15.4053 74.2015
35.8082 41.5569
35.1949 37.9807
-0.4556 14.4838
-7.7321 73.2647
17.7321 73.2647
3.2529 75.9507
6.8937 14.0579
-18.8339 64.8229
26.1802 67.6363
-23.4377 57.3409
29.6658 63.7777
29.6108 63.8496
16.6174 73.7409
35.8509 41.9637
35.9033 47.4470
15.5997 74.1315
33.9019 56.2106
-12.7206 70.4358
28.2844 65.4655
22.4902 19.4052
35.6471 40.3357
35.2745 38.3326
-19.2914 25.7405
-5.1230 74.3006
18.3159 17.0056
30.3871 27.2097
19.4344 72.4344
34.6668 53.9935
18.1112 16.9092
14.5193 74.5022
29.1871 25.6097
-25.9548 43.3270
35.7012 49.2937
34.4242 35.2420
-21.7475 29.3292
24.4806 69.1145
18.1654 73.0655
35.9899 44.2069
35.9031 47.4498
35.9491 43.2240
34.3918 35.1450
26.7270 67.1119
18.3811 17.0367
35.6568 49.5998
-7.9997 16.8574
0.0000 14.4059
2.1396 75.8678
35.9772 43.8111
22.1546 70.8209
28.6316 65.0636
35.9303 47.0783
26.7914 67.0485
9.2307 75.7100
35.2580 51.7420
30.0580 63.2510
10.0088 75.5927
34.1879 55.4434
27.9672 24.1791
-8.9884 17.3355
19.7709 72.2547
25.5393 21.7807
20.1957 72.0202
22.0845 19.1327
35.1932 37.9737
35.5508 50.2582
31.2826 28.5614
23.8783 69.5888
34.9583 52.9689
35.9935 45.6343
34.3788 54.8938
35.5679 50.1577
-14.6934 21.0591
13.0000 74.9500
13.0000 15.0500
-23.9355 56.1237
26.3971 22.5686
35.3989 38.9247
27.3205 23.4873
32.7874 31.2573
24.6241 21.0022
35.8710 47.8254
33.9184 33.8319
35.8979 47.5145
-5.3859 74.2084
27.3203 66.5129
-0.9454 75.4245
22.8163 70.3689
4.2658 14.0087
18.4520 72.9292
35.4146 39.0041
28.9770 25.3505
33.7744 56.5339
28.2830 24.5329
34.9145 53.1314
-5.5013 74.1672
32.6191 59.0779
31.9557 60.3098
33.0926 58.1075
35.7520 41.0869
23.3252 19.9963
-19.7478 26.3306
35.0222 52.7245
33.8042 33.5405
34.0390 34.1494
2.0284 14.1428
-25.9616 43.4585
0.9904 14.2604
8.2410 75.8301
12.2126 75.1493
7.4381 75.9040
33.3279 32.4091
35.3403 38.6387
33.2761 32.2933
21.9830 70.9341
17.1424 16.4770
34.3745 35.0934
1.0328 14.2549
4.4932 14.0041
32.9625 58.3827
34.1082 34.3363
25.7652 68.0175
33.7517 33.4094
32.8307 58.6548
19.1116 17.3981
28.7270 64.9506
26.0133 22.2087
34.4184 54.7755
32.8604 31.4059
-7.8258 73.2223
0.1990 14.3740
28.1316 65.6380
35.9852 44.0408
5.6313 75.9936
35.9999 44.9187
27.8978 24.1028
19.4450 17.5712
34.9552 52.9802
23.8049 20.3550
35.1166 52.3477
35.4310 39.0877
-16.9777 23.1372
35.7122 40.7854
28.8851 25.2389
35.2324 38.1441
35.9865 44.0853
-0.6248 14.5146
36.0000 45.0000
28.7119 64.9686
28.0410 65.7391
9.5594 14.3371
18.4500 17.0698
31.8863 29.5687
35.8061 41.5380
22.1871 70.7993
35.8521 48.0242
34.8377 53.4091
35.9951 45.5508
33.9004 33.7854
35.8652 42.1123
16.0446 73.9658
33.1589 32.0356
-24.0492 55.8233
35.4604 50.7587
33.0984 31.9050
31.5462 61.0094
-20.8304 62.1403
25.8892 22.0950
32.7635 58.7908
-6.0000 16.0172
32.1825 59.9035
6.7067 14.0470
-17.7684 66.0381
35.8930 42.4271
14.2814 15.4220
35.9289 42.9014
7.8808 14.1341
35.9955 45.5283
23.2483 70.0599
33.9657 56.0449
35.9995 44.8187
